name,URL,string_date,birthday
Lennox Lewis,https://en.wikipedia.org//wiki/Lennox_Lewis,September_2,2020-09-02
Joey Barton,https://en.wikipedia.org//wiki/Joey_Barton,September_2,2020-09-02
Scott Moir,https://en.wikipedia.org//wiki/Scott_Moir,September_2,2020-09-02
Austin Cindric,https://en.wikipedia.org//wiki/Austin_Cindric,September_2,2020-09-02
Liliʻuokalani,https://en.wikipedia.org//wiki/Lili%CA%BBuokalani,September_2,2020-09-02
Eric Dickerson,https://en.wikipedia.org//wiki/Eric_Dickerson,September_2,2020-09-02
Bill Shankly,https://en.wikipedia.org//wiki/Bill_Shankly,September_2,2020-09-02
Adolph Rupp,https://en.wikipedia.org//wiki/Adolph_Rupp,September_2,2020-09-02
Keanu Reeves,https://en.wikipedia.org//wiki/Keanu_Reeves,September_2,2020-09-02
Danny Shittu,https://en.wikipedia.org//wiki/Danny_Shittu,September_2,2020-09-02
Ahmad Shah Massoud,https://en.wikipedia.org//wiki/Ahmad_Shah_Massoud,September_2,2020-09-02
Hans-Hermann Hoppe,https://en.wikipedia.org//wiki/Hans-Hermann_Hoppe,September_2,2020-09-02
Alexandre Pato,https://en.wikipedia.org//wiki/Alexandre_Pato,September_2,2020-09-02
Terry Bradshaw,https://en.wikipedia.org//wiki/Terry_Bradshaw,September_2,2020-09-02
Jim Richards,https://en.wikipedia.org//wiki/Jim_Richards_(racing_driver),September_2,2020-09-02
Billy Preston,https://en.wikipedia.org//wiki/Billy_Preston,September_2,2020-09-02
John Thompson,https://en.wikipedia.org//wiki/John_Thompson_(basketball),September_2,2020-09-02
Jérôme Boateng,https://en.wikipedia.org//wiki/J%C3%A9r%C3%B4me_Boateng,September_3,2020-09-03
Charlie Sheen,https://en.wikipedia.org//wiki/Charlie_Sheen,September_3,2020-09-03
Gérard Houllier,https://en.wikipedia.org//wiki/G%C3%A9rard_Houllier,September_3,2020-09-03
Dominic Thiem,https://en.wikipedia.org//wiki/Dominic_Thiem,September_3,2020-09-03
Gareth Southgate,https://en.wikipedia.org//wiki/Gareth_Southgate,September_3,2020-09-03
Scott Carson,https://en.wikipedia.org//wiki/Scott_Carson,September_3,2020-09-03
Percy Chapman,https://en.wikipedia.org//wiki/Percy_Chapman,September_3,2020-09-03
Júlio César,"https://en.wikipedia.org//wiki/J%C3%BAlio_C%C3%A9sar_(football_goalkeeper,_born_1979)",September_3,2020-09-03
Whitey Bulger,https://en.wikipedia.org//wiki/Whitey_Bulger,September_3,2020-09-03
Alan Ladd,https://en.wikipedia.org//wiki/Alan_Ladd,September_3,2020-09-03
Frank Macfarlane Burnet,https://en.wikipedia.org//wiki/Frank_Macfarlane_Burnet,September_3,2020-09-03
Olof Mellberg,https://en.wikipedia.org//wiki/Olof_Mellberg,September_3,2020-09-03
Augusto Farfus,https://en.wikipedia.org//wiki/Augusto_Farfus,September_3,2020-09-03
T.J. Perkins,https://en.wikipedia.org//wiki/T.J._Perkins,September_3,2020-09-03
Dorothea Douglass Lambert Chambers,https://en.wikipedia.org//wiki/Dorothea_Douglass_Lambert_Chambers,September_3,2020-09-03
Raymond Floyd,https://en.wikipedia.org//wiki/Raymond_Floyd,September_4,2020-09-04
Beyoncé,https://en.wikipedia.org//wiki/Beyonc%C3%A9,September_4,2020-09-04
Tom Watson,https://en.wikipedia.org//wiki/Tom_Watson_(golfer),September_4,2020-09-04
Fatih Terim,https://en.wikipedia.org//wiki/Fatih_Terim,September_4,2020-09-04
John Vanbiesbrouck,https://en.wikipedia.org//wiki/John_Vanbiesbrouck,September_4,2020-09-04
Mike Piazza,https://en.wikipedia.org//wiki/Mike_Piazza,September_4,2020-09-04
Mark Ronson,https://en.wikipedia.org//wiki/Mark_Ronson,September_4,2020-09-04
François-René de Chateaubriand,https://en.wikipedia.org//wiki/Fran%C3%A7ois-Ren%C3%A9_de_Chateaubriand,September_4,2020-09-04
John DiMaggio,https://en.wikipedia.org//wiki/John_DiMaggio,September_4,2020-09-04
Kia Stevens,https://en.wikipedia.org//wiki/Kia_Stevens,September_4,2020-09-04
Xavier Woods,https://en.wikipedia.org//wiki/Xavier_Woods,September_4,2020-09-04
Terence Newman,https://en.wikipedia.org//wiki/Terence_Newman,September_4,2020-09-04
John McCarthy,https://en.wikipedia.org//wiki/John_McCarthy_(computer_scientist),September_4,2020-09-04
John Cage,https://en.wikipedia.org//wiki/John_Cage,September_5,2020-09-05
Sarvepalli Radhakrishnan,https://en.wikipedia.org//wiki/Sarvepalli_Radhakrishnan,September_5,2020-09-05
Nap Lajoie,https://en.wikipedia.org//wiki/Nap_Lajoie,September_5,2020-09-05
"Archduke Charles, Duke of Teschen","https://en.wikipedia.org//wiki/Archduke_Charles,_Duke_of_Teschen",September_5,2020-09-05
Louis XIV,https://en.wikipedia.org//wiki/Louis_XIV_of_France,September_5,2020-09-05
Werner Herzog,https://en.wikipedia.org//wiki/Werner_Herzog,September_5,2020-09-05
Werner Erhard,https://en.wikipedia.org//wiki/Werner_Erhard,September_5,2020-09-05
Rose McGowan,https://en.wikipedia.org//wiki/Rose_McGowan,September_5,2020-09-05
Michael Keaton,https://en.wikipedia.org//wiki/Michael_Keaton,September_5,2020-09-05
Joseba Etxeberria,https://en.wikipedia.org//wiki/Joseba_Etxeberria,September_5,2020-09-05
Yuna Kim,https://en.wikipedia.org//wiki/Yuna_Kim,September_5,2020-09-05
Leonardo Araújo,https://en.wikipedia.org//wiki/Leonardo_Ara%C3%BAjo,September_5,2020-09-05
John Carew,https://en.wikipedia.org//wiki/John_Carew,September_5,2020-09-05
Matthias Sammer,https://en.wikipedia.org//wiki/Matthias_Sammer,September_5,2020-09-05
Elena Delle Donne,https://en.wikipedia.org//wiki/Elena_Delle_Donne,September_5,2020-09-05
Darryl F. Zanuck,https://en.wikipedia.org//wiki/Darryl_F._Zanuck,September_5,2020-09-05
Colt McCoy,https://en.wikipedia.org//wiki/Colt_McCoy,September_5,2020-09-05
Freddie Mercury,https://en.wikipedia.org//wiki/Freddie_Mercury,September_5,2020-09-05
Frank Farina,https://en.wikipedia.org//wiki/Frank_Farina,September_5,2020-09-05
Raquel Welch,https://en.wikipedia.org//wiki/Raquel_Welch,September_5,2020-09-05
David Brabham,https://en.wikipedia.org//wiki/David_Brabham,September_5,2020-09-05
"Gilbert du Motier, Marquis de Lafayette","https://en.wikipedia.org//wiki/Gilbert_du_Motier,_Marquis_de_Lafayette",September_6,2020-09-06
Braun Strowman,https://en.wikipedia.org//wiki/Braun_Strowman,September_6,2020-09-06
William Rosecrans,https://en.wikipedia.org//wiki/William_Rosecrans,September_6,2020-09-06
Roger Waters,https://en.wikipedia.org//wiki/Roger_Waters,September_6,2020-09-06
Bruce Rioch,https://en.wikipedia.org//wiki/Bruce_Rioch,September_6,2020-09-06
Sylvester,https://en.wikipedia.org//wiki/Sylvester_(singer),September_6,2020-09-06
Jane Addams,https://en.wikipedia.org//wiki/Jane_Addams,September_6,2020-09-06
Joseph P. Kennedy Sr.,https://en.wikipedia.org//wiki/Joseph_P._Kennedy_Sr.,September_6,2020-09-06
Tim Henman,https://en.wikipedia.org//wiki/Tim_Henman,September_6,2020-09-06
Carly Fiorina,https://en.wikipedia.org//wiki/Carly_Fiorina,September_6,2020-09-06
Homare Sawa,https://en.wikipedia.org//wiki/Homare_Sawa,September_6,2020-09-06
Low Ki,https://en.wikipedia.org//wiki/Low_Ki,September_6,2020-09-06
John Wall,https://en.wikipedia.org//wiki/John_Wall_(basketball),September_6,2020-09-06
Michaëlle Jean,https://en.wikipedia.org//wiki/Micha%C3%ABlle_Jean,September_6,2020-09-06
CeCe Peniston,https://en.wikipedia.org//wiki/CeCe_Peniston,September_6,2020-09-06
Dolores O'Riordan,https://en.wikipedia.org//wiki/Dolores_O%27Riordan,September_6,2020-09-06
Greg Rusedski,https://en.wikipedia.org//wiki/Greg_Rusedski,September_6,2020-09-06
Saeed Anwar,https://en.wikipedia.org//wiki/Saeed_Anwar,September_6,2020-09-06
Chris Christie,https://en.wikipedia.org//wiki/Chris_Christie,September_6,2020-09-06
Idris Elba,https://en.wikipedia.org//wiki/Idris_Elba,September_6,2020-09-06
Geert Wilders,https://en.wikipedia.org//wiki/Geert_Wilders,September_6,2020-09-06
Elizabeth I of England,https://en.wikipedia.org//wiki/Elizabeth_I_of_England,September_7,2020-09-07
Todor Zhivkov,https://en.wikipedia.org//wiki/Todor_Zhivkov,September_7,2020-09-07
Kevin Love,https://en.wikipedia.org//wiki/Kevin_Love,September_7,2020-09-07
Elia Kazan,https://en.wikipedia.org//wiki/Elia_Kazan,September_7,2020-09-07
Paul Brown,https://en.wikipedia.org//wiki/Paul_Brown,September_7,2020-09-07
Thomas A. Hendricks,https://en.wikipedia.org//wiki/Thomas_A._Hendricks,September_7,2020-09-07
Marcel Desailly,https://en.wikipedia.org//wiki/Marcel_Desailly,September_7,2020-09-07
Fedor Klimov,https://en.wikipedia.org//wiki/Fedor_Klimov,September_7,2020-09-07
Bhanumathi Ramakrishna,https://en.wikipedia.org//wiki/Bhanumathi_Ramakrishna,September_7,2020-09-07
Don Messick,https://en.wikipedia.org//wiki/Don_Messick,September_7,2020-09-07
Bora Milutinović,https://en.wikipedia.org//wiki/Bora_Milutinovi%C4%87,September_7,2020-09-07
Mammootty,https://en.wikipedia.org//wiki/Mammootty,September_7,2020-09-07
Shane Mosley,https://en.wikipedia.org//wiki/Shane_Mosley,September_7,2020-09-07
Gabriel Milito,https://en.wikipedia.org//wiki/Gabriel_Milito,September_7,2020-09-07
Javad Nekounam,https://en.wikipedia.org//wiki/Javad_Nekounam,September_7,2020-09-07
Vera Zvonareva,https://en.wikipedia.org//wiki/Vera_Zvonareva,September_7,2020-09-07
Daniel Inouye,https://en.wikipedia.org//wiki/Daniel_Inouye,September_7,2020-09-07
Aleksandra Wozniak,https://en.wikipedia.org//wiki/Aleksandra_Wozniak,September_7,2020-09-07
Bhupen Hazarika,https://en.wikipedia.org//wiki/Bhupen_Hazarika,September_8,2020-09-08
Ellie Black,https://en.wikipedia.org//wiki/Ellie_Black,September_8,2020-09-08
Matt Barkley,https://en.wikipedia.org//wiki/Matt_Barkley,September_8,2020-09-08
Gylfi Sigurðsson,https://en.wikipedia.org//wiki/Gylfi_Sigur%C3%B0sson,September_8,2020-09-08
Pink,https://en.wikipedia.org//wiki/Pink_(singer),September_8,2020-09-08
Markus Babbel,https://en.wikipedia.org//wiki/Markus_Babbel,September_8,2020-09-08
Bernie Sanders,https://en.wikipedia.org//wiki/Bernie_Sanders,September_8,2020-09-08
Asha Bhosle,https://en.wikipedia.org//wiki/Asha_Bhosle,September_8,2020-09-08
Maurice Cheeks,https://en.wikipedia.org//wiki/Maurice_Cheeks,September_8,2020-09-08
Mike Simpson,https://en.wikipedia.org//wiki/Mike_Simpson,September_8,2020-09-08
Peter Sellers,https://en.wikipedia.org//wiki/Peter_Sellers,September_8,2020-09-08
Richard I of England,https://en.wikipedia.org//wiki/Richard_I_of_England,September_8,2020-09-08
Robert A. Taft,https://en.wikipedia.org//wiki/Robert_A._Taft,September_8,2020-09-08
Sid Caesar,https://en.wikipedia.org//wiki/Sid_Caesar,September_8,2020-09-08
Wendell H. Ford,https://en.wikipedia.org//wiki/Wendell_H._Ford,September_8,2020-09-08
Patsy Cline,https://en.wikipedia.org//wiki/Patsy_Cline,September_8,2020-09-08
Jos Buttler,https://en.wikipedia.org//wiki/Jos_Buttler,September_8,2020-09-08
Lyndon LaRouche,https://en.wikipedia.org//wiki/Lyndon_LaRouche,September_8,2020-09-08
Elena Likhovtseva,https://en.wikipedia.org//wiki/Elena_Likhovtseva,September_8,2020-09-08
Brennan Malone,https://en.wikipedia.org//wiki/Brennan_Malone,September_8,2020-09-08
Avicii,https://en.wikipedia.org//wiki/Avicii,September_8,2020-09-08
João Moutinho,https://en.wikipedia.org//wiki/Jo%C3%A3o_Moutinho,September_8,2020-09-08
Carlos Bacca,https://en.wikipedia.org//wiki/Carlos_Bacca,September_8,2020-09-08
Vitaly Petrov,https://en.wikipedia.org//wiki/Vitaly_Petrov,September_8,2020-09-08
Chris Judd,https://en.wikipedia.org//wiki/Chris_Judd,September_8,2020-09-08
Stefan Johansson,https://en.wikipedia.org//wiki/Stefan_Johansson,September_8,2020-09-08
Nidal Malik Hasan,https://en.wikipedia.org//wiki/Nidal_Malik_Hasan,September_8,2020-09-08
Gary Speed,https://en.wikipedia.org//wiki/Gary_Speed,September_8,2020-09-08
Chris Powell,https://en.wikipedia.org//wiki/Chris_Powell,September_8,2020-09-08
Raven,https://en.wikipedia.org//wiki/Raven_(wrestler),September_8,2020-09-08
Luka Modrić,https://en.wikipedia.org//wiki/Luka_Modri%C4%87,September_9,2020-09-09
Houston Stewart Chamberlain,https://en.wikipedia.org//wiki/Houston_Stewart_Chamberlain,September_9,2020-09-09
Oscar,"https://en.wikipedia.org//wiki/Oscar_(footballer,_born_1991)",September_9,2020-09-09
Leo Tolstoy,https://en.wikipedia.org//wiki/Leo_Tolstoy,September_9,2020-09-09
Michelle Williams,https://en.wikipedia.org//wiki/Michelle_Williams_(actress),September_9,2020-09-09
Brad Guzan,https://en.wikipedia.org//wiki/Brad_Guzan,September_9,2020-09-09
Shane Crawford,https://en.wikipedia.org//wiki/Shane_Crawford,September_9,2020-09-09
Frank Chance,https://en.wikipedia.org//wiki/Frank_Chance,September_9,2020-09-09
Frankie Frisch,https://en.wikipedia.org//wiki/Frankie_Frisch,September_9,2020-09-09
John Kricfalusi,https://en.wikipedia.org//wiki/John_Kricfalusi,September_9,2020-09-09
Hugh Grant,https://en.wikipedia.org//wiki/Hugh_Grant,September_9,2020-09-09
Chris Coons,https://en.wikipedia.org//wiki/Chris_Coons,September_9,2020-09-09
Shane Battier,https://en.wikipedia.org//wiki/Shane_Battier,September_9,2020-09-09
Russell M. Nelson,https://en.wikipedia.org//wiki/Russell_M._Nelson,September_9,2020-09-09
Michael Bublé,https://en.wikipedia.org//wiki/Michael_Bubl%C3%A9,September_9,2020-09-09
Otis Redding,https://en.wikipedia.org//wiki/Otis_Redding,September_9,2020-09-09
Joe Theismann,https://en.wikipedia.org//wiki/Joe_Theismann,September_9,2020-09-09
David A. Stewart,https://en.wikipedia.org//wiki/David_A._Stewart,September_9,2020-09-09
Roberto Donadoni,https://en.wikipedia.org//wiki/Roberto_Donadoni,September_9,2020-09-09
Adam Sandler,https://en.wikipedia.org//wiki/Adam_Sandler,September_9,2020-09-09
Akshay Kumar,https://en.wikipedia.org//wiki/Akshay_Kumar,September_9,2020-09-09
Yusuf al-Qaradawi,https://en.wikipedia.org//wiki/Yusuf_al-Qaradawi,September_9,2020-09-09
Haley Reinhart,https://en.wikipedia.org//wiki/Haley_Reinhart,September_9,2020-09-09
Colin Firth,https://en.wikipedia.org//wiki/Colin_Firth,September_10,2020-09-10
Bente Skari,https://en.wikipedia.org//wiki/Bente_Skari,September_10,2020-09-10
Gustavo Kuerten,https://en.wikipedia.org//wiki/Gustavo_Kuerten,September_10,2020-09-10
Randy Johnson,https://en.wikipedia.org//wiki/Randy_Johnson,September_10,2020-09-10
Vic Toews,https://en.wikipedia.org//wiki/Vic_Toews,September_10,2020-09-10
John Soane,https://en.wikipedia.org//wiki/John_Soane,September_10,2020-09-10
Ranjitsinhji,https://en.wikipedia.org//wiki/Ranjitsinhji,September_10,2020-09-10
Jared Diamond,https://en.wikipedia.org//wiki/Jared_Diamond,September_10,2020-09-10
Stephen Jay Gould,https://en.wikipedia.org//wiki/Stephen_Jay_Gould,September_10,2020-09-10
Chris Columbus,https://en.wikipedia.org//wiki/Chris_Columbus_(filmmaker),September_10,2020-09-10
Matt Morgan,https://en.wikipedia.org//wiki/Matt_Morgan,September_10,2020-09-10
Misty Copeland,https://en.wikipedia.org//wiki/Misty_Copeland,September_10,2020-09-10
Don Wilson,https://en.wikipedia.org//wiki/Don_Wilson_(kickboxer),September_10,2020-09-10
Eoin Morgan,https://en.wikipedia.org//wiki/Eoin_Morgan,September_10,2020-09-10
Charles Sanders Peirce,https://en.wikipedia.org//wiki/Charles_Sanders_Peirce,September_10,2020-09-10
Robert Wise,https://en.wikipedia.org//wiki/Robert_Wise,September_10,2020-09-10
Arnold Palmer,https://en.wikipedia.org//wiki/Arnold_Palmer,September_10,2020-09-10
Roger Maris,https://en.wikipedia.org//wiki/Roger_Maris,September_10,2020-09-10
Jim Oberstar,https://en.wikipedia.org//wiki/Jim_Oberstar,September_10,2020-09-10
Bob Lanier,https://en.wikipedia.org//wiki/Bob_Lanier_(basketball),September_10,2020-09-10
Bill O'Reilly,https://en.wikipedia.org//wiki/Bill_O%27Reilly_(political_commentator),September_10,2020-09-10
Paul Goldschmidt,https://en.wikipedia.org//wiki/Paul_Goldschmidt,September_10,2020-09-10
Joey Votto,https://en.wikipedia.org//wiki/Joey_Votto,September_10,2020-09-10
Mirko Filipović,https://en.wikipedia.org//wiki/Mirko_Filipovi%C4%87,September_10,2020-09-10
DeLisha Milton-Jones,https://en.wikipedia.org//wiki/DeLisha_Milton-Jones,September_11,2020-09-11
Dylan Klebold,https://en.wikipedia.org//wiki/Dylan_Klebold,September_11,2020-09-11
Theodor Adorno,https://en.wikipedia.org//wiki/Theodor_Adorno,September_11,2020-09-11
Bear Bryant,https://en.wikipedia.org//wiki/Bear_Bryant,September_11,2020-09-11
Brian De Palma,https://en.wikipedia.org//wiki/Brian_De_Palma,September_11,2020-09-11
Franz Beckenbauer,https://en.wikipedia.org//wiki/Franz_Beckenbauer,September_11,2020-09-11
Bashar al-Assad,https://en.wikipedia.org//wiki/Bashar_al-Assad,September_11,2020-09-11
Jacoby Ellsbury,https://en.wikipedia.org//wiki/Jacoby_Ellsbury,September_11,2020-09-11
Antônio Pizzonia,https://en.wikipedia.org//wiki/Ant%C3%B4nio_Pizzonia,September_11,2020-09-11
Ferdinand Marcos,https://en.wikipedia.org//wiki/Ferdinand_Marcos,September_11,2020-09-11
Tom Landry,https://en.wikipedia.org//wiki/Tom_Landry,September_11,2020-09-11
Rudolf Vrba,https://en.wikipedia.org//wiki/Rudolf_Vrba,September_11,2020-09-11
Moby,https://en.wikipedia.org//wiki/Moby,September_11,2020-09-11
Ludacris,https://en.wikipedia.org//wiki/Ludacris,September_11,2020-09-11
Matthew Stevens,https://en.wikipedia.org//wiki/Matthew_Stevens,September_11,2020-09-11
Tomáš Enge,https://en.wikipedia.org//wiki/Tom%C3%A1%C5%A1_Enge,September_11,2020-09-11
Ed Reed,https://en.wikipedia.org//wiki/Ed_Reed,September_11,2020-09-11
Dejan Stanković,https://en.wikipedia.org//wiki/Dejan_Stankovi%C4%87,September_11,2020-09-11
Yao Ming,https://en.wikipedia.org//wiki/Yao_Ming,September_12,2020-09-12
Andrew Luck,https://en.wikipedia.org//wiki/Andrew_Luck,September_12,2020-09-12
Jennifer Hudson,https://en.wikipedia.org//wiki/Jennifer_Hudson,September_12,2020-09-12
Kevin Sinfield,https://en.wikipedia.org//wiki/Kevin_Sinfield,September_12,2020-09-12
Hiroyuki Sawano,https://en.wikipedia.org//wiki/Hiroyuki_Sawano,September_12,2020-09-12
Paul F. Tompkins,https://en.wikipedia.org//wiki/Paul_F._Tompkins,September_12,2020-09-12
Dieter Hecking,https://en.wikipedia.org//wiki/Dieter_Hecking,September_12,2020-09-12
Sigmar Gabriel,https://en.wikipedia.org//wiki/Sigmar_Gabriel,September_12,2020-09-12
Hans Zimmer,https://en.wikipedia.org//wiki/Hans_Zimmer,September_12,2020-09-12
Ricky Rudd,https://en.wikipedia.org//wiki/Ricky_Rudd,September_12,2020-09-12
Sam Brownback,https://en.wikipedia.org//wiki/Sam_Brownback,September_12,2020-09-12
Neil Peart,https://en.wikipedia.org//wiki/Neil_Peart,September_12,2020-09-12
George Jones,https://en.wikipedia.org//wiki/George_Jones,September_12,2020-09-12
Gideon Emery,https://en.wikipedia.org//wiki/Gideon_Emery,September_12,2020-09-12
Louis C.K.,https://en.wikipedia.org//wiki/Louis_C.K.,September_12,2020-09-12
Thomas Meunier,https://en.wikipedia.org//wiki/Thomas_Meunier,September_12,2020-09-12
Bertie Ahern,https://en.wikipedia.org//wiki/Bertie_Ahern,September_12,2020-09-12
Jesse Owens,https://en.wikipedia.org//wiki/Jesse_Owens,September_12,2020-09-12
H. H. Asquith,https://en.wikipedia.org//wiki/H._H._Asquith,September_12,2020-09-12
"John de Mowbray, 3rd Duke of Norfolk","https://en.wikipedia.org//wiki/John_de_Mowbray,_3rd_Duke_of_Norfolk",September_12,2020-09-12
Scott Brown,https://en.wikipedia.org//wiki/Scott_Brown_(politician),September_12,2020-09-12
John J. Pershing,https://en.wikipedia.org//wiki/John_J._Pershing,September_13,2020-09-13
Corneliu Zelea Codreanu,https://en.wikipedia.org//wiki/Corneliu_Zelea_Codreanu,September_13,2020-09-13
Claudette Colbert,https://en.wikipedia.org//wiki/Claudette_Colbert,September_13,2020-09-13
Angelina Love,https://en.wikipedia.org//wiki/Angelina_Love,September_13,2020-09-13
Baron Corbin,https://en.wikipedia.org//wiki/Baron_Corbin,September_13,2020-09-13
Kamui Kobayashi,https://en.wikipedia.org//wiki/Kamui_Kobayashi,September_13,2020-09-13
Thomas Müller,https://en.wikipedia.org//wiki/Thomas_M%C3%BCller,September_13,2020-09-13
Roald Dahl,https://en.wikipedia.org//wiki/Roald_Dahl,September_13,2020-09-13
Dave Mustaine,https://en.wikipedia.org//wiki/Dave_Mustaine,September_13,2020-09-13
Tsvetana Pironkova,https://en.wikipedia.org//wiki/Tsvetana_Pironkova,September_13,2020-09-13
Peter Cetera,https://en.wikipedia.org//wiki/Peter_Cetera,September_13,2020-09-13
Maurice Jarre,https://en.wikipedia.org//wiki/Maurice_Jarre,September_13,2020-09-13
Michael Johnson,https://en.wikipedia.org//wiki/Michael_Johnson_(sprinter),September_13,2020-09-13
Daisuke Matsuzaka,https://en.wikipedia.org//wiki/Daisuke_Matsuzaka,September_13,2020-09-13
Fabio Cannavaro,https://en.wikipedia.org//wiki/Fabio_Cannavaro,September_13,2020-09-13
Goran Ivanišević,https://en.wikipedia.org//wiki/Goran_Ivani%C5%A1evi%C4%87,September_13,2020-09-13
Ksenia Afanasyeva,https://en.wikipedia.org//wiki/Ksenia_Afanasyeva,September_13,2020-09-13
Tyler Perry,https://en.wikipedia.org//wiki/Tyler_Perry,September_13,2020-09-13
Ro Khanna,https://en.wikipedia.org//wiki/Ro_Khanna,September_13,2020-09-13
Bernie Williams,https://en.wikipedia.org//wiki/Bernie_Williams,September_13,2020-09-13
Peter Roskam,https://en.wikipedia.org//wiki/Peter_Roskam,September_13,2020-09-13
Shane Warne,https://en.wikipedia.org//wiki/Shane_Warne,September_13,2020-09-13
Aya Ueto,https://en.wikipedia.org//wiki/Aya_Ueto,September_14,2020-09-14
Amy Winehouse,https://en.wikipedia.org//wiki/Amy_Winehouse,September_14,2020-09-14
Nas,https://en.wikipedia.org//wiki/Nas,September_14,2020-09-14
Satoshi Kojima,https://en.wikipedia.org//wiki/Satoshi_Kojima,September_14,2020-09-14
Dmitry Medvedev,https://en.wikipedia.org//wiki/Dmitry_Medvedev,September_14,2020-09-14
Margaret Sanger,https://en.wikipedia.org//wiki/Margaret_Sanger,September_14,2020-09-14
Ray Wilkins,https://en.wikipedia.org//wiki/Ray_Wilkins,September_14,2020-09-14
Larry Brown,https://en.wikipedia.org//wiki/Larry_Brown_(basketball),September_14,2020-09-14
Kate Millett,https://en.wikipedia.org//wiki/Kate_Millett,September_14,2020-09-14
Steven Naismith,https://en.wikipedia.org//wiki/Steven_Naismith,September_14,2020-09-14
Alexander von Humboldt,https://en.wikipedia.org//wiki/Alexander_von_Humboldt,September_14,2020-09-14
Deshaun Watson,https://en.wikipedia.org//wiki/Deshaun_Watson,September_14,2020-09-14
Ivica Olić,https://en.wikipedia.org//wiki/Ivica_Oli%C4%87,September_14,2020-09-14
Melissa Leo,https://en.wikipedia.org//wiki/Melissa_Leo,September_14,2020-09-14
Jacobo Árbenz,https://en.wikipedia.org//wiki/Jacobo_%C3%81rbenz,September_14,2020-09-14
Michael Crabtree,https://en.wikipedia.org//wiki/Michael_Crabtree,September_14,2020-09-14
Martin Fourcade,https://en.wikipedia.org//wiki/Martin_Fourcade,September_14,2020-09-14
Joe Barton,https://en.wikipedia.org//wiki/Joe_Barton,September_15,2020-09-15
Johannes Steinhoff,https://en.wikipedia.org//wiki/Johannes_Steinhoff,September_15,2020-09-15
Graham Taylor,https://en.wikipedia.org//wiki/Graham_Taylor,September_15,2020-09-15
Jessye Norman,https://en.wikipedia.org//wiki/Jessye_Norman,September_15,2020-09-15
Carlos Ruiz,https://en.wikipedia.org//wiki/Carlos_Ruiz_(Guatemalan_footballer),September_15,2020-09-15
Wayne Ferreira,https://en.wikipedia.org//wiki/Wayne_Ferreira,September_15,2020-09-15
Dan Marino,https://en.wikipedia.org//wiki/Dan_Marino,September_15,2020-09-15
Renzo Rosso,https://en.wikipedia.org//wiki/Renzo_Rosso,September_15,2020-09-15
Pete Carroll,https://en.wikipedia.org//wiki/Pete_Carroll,September_15,2020-09-15
Oliver Stone,https://en.wikipedia.org//wiki/Oliver_Stone,September_15,2020-09-15
Umberto II of Italy,https://en.wikipedia.org//wiki/Umberto_II_of_Italy,September_15,2020-09-15
Mark Kirk,https://en.wikipedia.org//wiki/Mark_Kirk,September_15,2020-09-15
Ashley Cooper,https://en.wikipedia.org//wiki/Ashley_Cooper_(tennis),September_15,2020-09-15
Gaylord Perry,https://en.wikipedia.org//wiki/Gaylord_Perry,September_15,2020-09-15
Merlin Olsen,https://en.wikipedia.org//wiki/Merlin_Olsen,September_15,2020-09-15
Flórián Albert,https://en.wikipedia.org//wiki/Fl%C3%B3ri%C3%A1n_Albert,September_15,2020-09-15
Tommy Lee Jones,https://en.wikipedia.org//wiki/Tommy_Lee_Jones,September_15,2020-09-15
William Howard Taft,https://en.wikipedia.org//wiki/William_Howard_Taft,September_15,2020-09-15
Fausto Coppi,https://en.wikipedia.org//wiki/Fausto_Coppi,September_15,2020-09-15
"Prince Harry, Duke of Sussex","https://en.wikipedia.org//wiki/Prince_Harry,_Duke_of_Sussex",September_15,2020-09-15
James Fenimore Cooper,https://en.wikipedia.org//wiki/James_Fenimore_Cooper,September_15,2020-09-15
Agatha Christie,https://en.wikipedia.org//wiki/Agatha_Christie,September_15,2020-09-15
Kyle Lafferty,https://en.wikipedia.org//wiki/Kyle_Lafferty,September_16,2020-09-16
Lauren Bacall,https://en.wikipedia.org//wiki/Lauren_Bacall,September_16,2020-09-16
Peter Falk,https://en.wikipedia.org//wiki/Peter_Falk,September_16,2020-09-16
Elgin Baylor,https://en.wikipedia.org//wiki/Elgin_Baylor,September_16,2020-09-16
Ed Begley Jr.,https://en.wikipedia.org//wiki/Ed_Begley_Jr.,September_16,2020-09-16
Orel Hershiser,https://en.wikipedia.org//wiki/Orel_Hershiser,September_16,2020-09-16
Karl Dönitz,https://en.wikipedia.org//wiki/Karl_D%C3%B6nitz,September_16,2020-09-16
Jason Leffler,https://en.wikipedia.org//wiki/Jason_Leffler,September_16,2020-09-16
Fan Bingbing,https://en.wikipedia.org//wiki/Fan_Bingbing,September_16,2020-09-16
Bonar Law,https://en.wikipedia.org//wiki/Bonar_Law,September_16,2020-09-16
Andy Russell,https://en.wikipedia.org//wiki/Andy_Russell_(singer),September_16,2020-09-16
Charles Haughey,https://en.wikipedia.org//wiki/Charles_Haughey,September_16,2020-09-16
B.B. King,https://en.wikipedia.org//wiki/B.B._King,September_16,2020-09-16
Rosemary Casals,https://en.wikipedia.org//wiki/Rosemary_Casals,September_16,2020-09-16
Mickey Rourke,https://en.wikipedia.org//wiki/Mickey_Rourke,September_16,2020-09-16
Manuel Pellegrini,https://en.wikipedia.org//wiki/Manuel_Pellegrini,September_16,2020-09-16
